amount,timestamp,merchant,location,user_id,is_true_anomaly
497675.83,2025-05-27 20:40:00,Supermarket,Subulussalam,60,0
571442.78,2025-03-29 00:37:00,Kafe,Prabumulih,30,0
111431.63,2025-02-18 18:30:00,Toko Online,Yogyakarta,230,0
512697.54,2025-09-07 12:26:00,Toko Online,Bogor,114,0
140970.14,2025-03-05 14:57:00,Kafe,Tasikmalaya,384,0
453840.5,2025-07-12 11:21:00,Kafe,Jambi,188,0
284477.54,2025-11-22 09:41:00,Kafe,Bau-Bau,80,0
375293.86,2026-01-04 14:42:00,Toko Online,Makassar,297,0
231401.54,2025-12-22 06:20:00,Tagihan,Padang Sidempuan,237,0
551527.76,2026-02-13 09:40:00,Kafe,Purwokerto,449,0
339314.1,2025-05-27 18:20:00,Kafe,Jambi,349,0
516489.18,2026-01-20 19:09:00,Supermarket,Sawahlunto,394,0
264143.98,2025-01-30 17:25:00,Restoran,Pontianak,210,0
113868.05,2025-09-20 20:01:00,Supermarket,Tangerang Selatan,187,0
39644.13,2026-02-14 08:36:00,Tagihan,Pekanbaru,171,0
335586.01,2025-07-08 23:52:00,Toko Online,Kendari,15,0
105930.03,2025-10-24 17:32:00,Supermarket,Padang Sidempuan,241,0
269383.23,2025-12-09 05:52:00,Restoran,Ambon,87,0
269016.35,2026-01-30 21:30:00,Restoran,Denpasar,396,0
297983.75,2025-09-04 08:02:00,Kafe,Bitung,348,0
315839.23,2025-06-23 04:13:00,Transportasi,Bekasi,39,0
633017.32,2025-04-17 07:44:00,Tagihan,Payakumbuh,143,0
52035.99,2025-11-28 07:58:00,Toko Online,Pariaman,257,0
406771.01,2025-09-08 15:34:00,Supermarket,Jambi,69,0
26254.43,2026-02-17 12:03:51,Supermarket,Bima,217,1
165572.14,2026-02-13 19:43:00,Supermarket,Subulussalam,375,0
590052.31,2025-09-07 00:35:00,Supermarket,Jayapura,61,0
69365.05,2025-08-08 16:45:00,Toko Online,Bontang,94,0
233432.81,2025-08-29 01:25:00,Supermarket,Padangpanjang,366,0
289393.87,2026-01-16 17:44:00,Toko Online,Salatiga,438,0
85497.88,2025-03-21 13:56:00,Transportasi,Palopo,203,0
550143.58,2025-12-17 09:54:00,Kafe,Denpasar,253,0
504600.66,2025-05-26 13:09:00,Kafe,Manado,96,0
172733.65,2025-09-19 20:20:00,Toko Online,Sawahlunto,267,0
321760.94,2025-11-10 21:23:00,Supermarket,Tomohon,259,0
83908.64,2025-10-20 02:06:00,Toko Online,Salatiga,436,0
235246.5,2025-09-12 02:27:00,Toko Online,Kota Administrasi Jakarta Pusat,433,0
111841.66,2025-04-11 15:30:00,Transportasi,Padang,204,0
440992.81,2025-03-06 15:35:00,Transportasi,Tasikmalaya,308,0
568518.5,2025-05-19 16:59:00,Toko Online,Palu,273,0
92729.12,2025-01-18 20:59:00,Kafe,Palembang,272,0
488421.73,2025-01-10 05:55:00,Supermarket,Pekalongan,65,0
222419.0,2025-01-08 11:22:00,Tagihan,Meulaboh,50,0
11550054.6,2026-02-19 13:58:15,Restoran,Batam,167,1
90602.5,2025-08-03 00:50:00,Restoran,Cilegon,241,0
436780.13,2025-04-09 10:24:00,Tagihan,Medan,302,0
558747.83,2025-01-02 22:35:00,Restoran,Gorontalo,167,0
620907.18,2025-12-29 00:29:00,Kafe,Magelang,139,0
294978.1,2025-06-29 16:40:00,Kafe,Tanjungpinang,73,0
141918.59,2025-08-30 04:55:00,Tagihan,Kupang,458,0
206867.29,2025-01-03 08:37:00,Supermarket,Langsa,281,0
81569.05,2025-10-08 02:45:00,Tagihan,Tasikmalaya,62,0
265538.61,2025-11-05 08:02:00,Restoran,Banjar,58,0
54809.98,2025-12-16 21:49:00,Transportasi,Pangkalpinang,234,0
289205.66,2025-11-03 23:38:00,Restoran,Pariaman,240,0
112724.52,2025-08-08 11:40:00,Transportasi,Makassar,431,0
221155.12,2025-01-20 21:51:00,Tagihan,Sabang,318,0
129511.83,2025-05-15 21:35:00,Kafe,Solok,93,0
478216.6,2025-09-06 17:47:00,Kafe,Kediri,459,0
510368.26,2025-10-21 09:40:00,Tagihan,Payakumbuh,352,0
645752.89,2025-10-20 16:32:00,Transportasi,Parepare,432,0
656738.02,2025-07-05 09:36:00,Supermarket,Metro,247,0
94927.1,2025-04-28 02:13:00,Toko Online,Ternate,370,0
63186.52,2025-10-31 12:26:00,Supermarket,Pontianak,368,0
85482.43,2025-11-29 07:20:00,Tagihan,Tarakan,304,0
284490.05,2025-10-15 14:23:00,Kafe,Balikpapan,117,0
24672.98,2026-02-19 02:09:35,Toko Tidak Dikenal,Tomohon,342,1
231184.7,2025-11-03 09:50:00,Kafe,Pangkalpinang,175,0
94245.15,2025-02-09 17:58:00,Toko Online,Sorong,312,0
146451.43,2025-10-19 19:53:00,Tagihan,Gorontalo,206,0
255182.03,2026-02-07 17:14:00,Kafe,Kota Administrasi Jakarta Timur,85,0
444233.69,2025-07-17 13:04:00,Tagihan,Jayapura,23,0
399709.14,2025-09-04 21:38:00,Tagihan,Meulaboh,19,0
300746.28,2025-12-28 20:57:00,Toko Online,Madiun,38,0
314487.63,2025-03-04 20:59:00,Kafe,Kupang,404,0
93798.43,2025-08-15 00:03:00,Supermarket,Palu,11,0
326864.3,2025-12-13 10:22:00,Tagihan,Bandar Lampung,498,0
420354.3,2025-04-14 21:04:00,Transportasi,Blitar,484,0
121309.91,2025-11-05 14:43:00,Transportasi,Pontianak,24,0
148367.78,2025-10-08 17:44:00,Restoran,Pekanbaru,399,0
224710.27,2025-01-27 00:38:00,Tagihan,Kota Administrasi Jakarta Pusat,267,0
540681.26,2025-05-26 21:06:00,Restoran,Binjai,290,0
128285.44,2025-11-02 01:46:00,Supermarket,Ambon,186,0
75918.16,2025-03-17 07:53:00,Transportasi,Kotamobagu,447,0
73219.13,2025-02-14 03:24:00,Kafe,Bogor,59,0
221506.91,2025-06-09 17:03:00,Toko Online,Bukittinggi,407,0
48425.25,2026-01-22 02:19:00,Transportasi,Pematangsiantar,312,0
129869.33,2025-01-29 15:43:00,Toko Online,Tidore Kepulauan,398,0
325203.11,2025-01-31 00:57:00,Supermarket,Sabang,226,0
144195.37,2025-07-16 19:18:00,Supermarket,Jambi,169,0
281572.35,2025-08-07 05:41:00,Toko Online,Cirebon,179,0
156292.15,2025-12-05 15:32:00,Transportasi,Serang,223,0
208891.13,2025-12-29 04:51:00,Kafe,Bima,478,0
119773.75,2025-02-19 03:46:00,Transportasi,Sorong,123,0
174738.37,2025-04-01 03:11:00,Supermarket,Bandung,337,0
77919.2,2026-02-11 14:41:00,Kafe,Bandar Lampung,356,0
250373.01,2025-01-12 19:28:00,Supermarket,Gorontalo,13,0
182148.3,2025-08-07 05:09:00,Supermarket,Bau-Bau,53,0
472524.3,2025-07-10 05:24:00,Toko Online,Purwokerto,41,0
75661.14,2025-06-05 00:08:00,Restoran,Serang,123,0
626370.22,2025-03-10 15:12:00,Kafe,Kota Administrasi Jakarta Pusat,36,0
64856.2,2025-08-28 19:19:00,Supermarket,Serang,108,0
308343.49,2025-04-09 22:53:00,Restoran,Pasuruan,59,0
562460.48,2026-01-13 10:22:00,Supermarket,Blitar,168,0
177568.02,2025-09-28 12:09:00,Toko Online,Salatiga,360,0
391422.81,2025-08-05 19:51:00,Kafe,Langsa,281,0
405251.9,2025-01-30 01:55:00,Kafe,Langsa,210,0
255411.74,2025-04-07 07:29:00,Toko Online,Pariaman,160,0
274497.59,2025-02-17 07:29:00,Supermarket,Kota Administrasi Jakarta Timur,464,0
454635.83,2025-05-03 17:02:00,Transportasi,Lubuklinggau,243,0
48644.81,2025-04-21 11:45:00,Tagihan,Blitar,346,0
134334.6,2025-12-05 02:40:00,Restoran,Dumai,408,0
439152.18,2025-09-28 05:02:00,Kafe,Tanjungpinang,80,0
169566.91,2025-08-26 04:08:00,Transportasi,Langsa,471,0
195980.9,2025-03-04 04:26:00,Transportasi,Sukabumi,471,0
600950.2,2025-05-30 11:22:00,Kafe,Yogyakarta,336,0
107445.98,2025-06-24 13:43:00,Toko Online,Tangerang Selatan,93,0
332413.53,2026-01-23 22:15:00,Transportasi,Pontianak,293,0
220640.51,2026-01-27 02:59:00,Kafe,Metro,258,0
324289.55,2025-07-02 11:30:00,Supermarket,Meulaboh,4,0
399533.69,2025-09-14 23:58:00,Kafe,Tomohon,164,0
273461.55,2025-11-29 02:46:00,Restoran,Medan,416,0
127260.5,2025-03-06 20:08:00,Kafe,Sawahlunto,237,0
313194.88,2025-12-13 07:56:00,Tagihan,Yogyakarta,207,0
407351.95,2025-10-28 23:02:00,Supermarket,Purwokerto,274,0
484581.26,2025-07-20 09:23:00,Kafe,Meulaboh,497,0
794517.52,2025-04-21 13:45:00,Transportasi,Batu,322,0
55276.85,2025-05-27 18:15:00,Transportasi,Pariaman,56,0
421822.57,2025-08-16 10:01:00,Toko Online,Palu,493,0
609299.58,2025-04-17 02:12:00,Toko Online,Bontang,271,0
277237.74,2025-05-08 04:46:00,Tagihan,Binjai,263,0
364920.74,2026-02-02 05:54:00,Transportasi,Makassar,152,0
110755.31,2025-04-05 13:17:00,Toko Online,Pagaralam,70,0
90811.67,2025-06-26 11:41:00,Kafe,Madiun,46,0
318503.12,2025-09-08 19:24:00,Transportasi,Madiun,420,0
138253.16,2025-04-14 14:32:00,Tagihan,Palembang,266,0
461546.83,2025-03-28 00:54:00,Tagihan,Sibolga,36,0
149720.69,2025-09-12 19:12:00,Restoran,Kota Administrasi Jakarta Pusat,314,0
154779.81,2026-01-10 11:42:00,Restoran,Blitar,434,0
601464.22,2025-12-10 01:19:00,Toko Online,Tangerang,338,0
533599.58,2025-01-16 03:06:00,Restoran,Tangerang,110,0
411319.51,2026-01-29 22:19:00,Restoran,Payakumbuh,273,0
260478.32,2026-01-21 00:08:00,Restoran,Bandar Lampung,14,0
398484.32,2025-01-19 21:13:00,Restoran,Banjar,32,0
423495.42,2025-09-10 14:41:00,Kafe,Gorontalo,217,0
395134.25,2025-02-14 04:33:00,Tagihan,Malang,168,0
218080.07,2026-02-12 13:34:00,Restoran,Tomohon,156,0
212961.72,2025-09-13 22:19:00,Kafe,Tasikmalaya,65,0
252711.18,2025-03-20 00:27:00,Toko Online,Mojokerto,342,0
408444.47,2025-02-04 19:33:00,Kafe,Kupang,256,0
264358.56,2025-09-11 13:53:00,Supermarket,Magelang,251,0
2600589.74,2026-02-17 17:37:06,Toko Online,Salatiga,444,1
350369.88,2025-09-06 14:15:00,Kafe,Medan,175,0
377192.6,2025-09-17 19:52:00,Supermarket,Sukabumi,266,0
595289.02,2025-06-17 17:13:00,Kafe,Tidore Kepulauan,16,0
421119.18,2025-10-06 00:43:00,Kafe,Palangkaraya,47,0
268008.14,2025-12-09 13:31:00,Supermarket,Kendari,285,0
451897.16,2025-03-25 02:19:00,Toko Online,Pekanbaru,141,0
192111.6,2025-08-14 11:46:00,Supermarket,Tasikmalaya,219,0
85311.47,2025-03-19 23:06:00,Tagihan,Gorontalo,172,0
360846.69,2025-08-01 14:59:00,Transportasi,Kota Administrasi Jakarta Pusat,231,0
148273.64,2026-01-13 23:22:00,Kafe,Pematangsiantar,327,0
217892.44,2025-05-07 16:40:00,Tagihan,Surabaya,23,0
250165.28,2025-10-27 05:20:00,Supermarket,Sabang,431,0
278609.97,2025-06-21 22:04:00,Supermarket,Serang,17,0
101996.79,2025-04-06 23:03:00,Transportasi,Prabumulih,12,0
165854.72,2025-09-14 10:02:00,Supermarket,Kota Administrasi Jakarta Timur,84,0
207544.9,2025-04-05 05:13:00,Supermarket,Binjai,64,0
113018.68,2025-03-05 02:52:00,Kafe,Depok,230,0
349763.22,2025-09-27 04:13:00,Restoran,Semarang,216,0
94815.18,2025-08-23 09:41:00,Tagihan,Sawahlunto,473,0
214120.22,2025-10-05 17:16:00,Restoran,Surabaya,417,0
53439.3,2025-05-22 23:40:00,Transportasi,Probolinggo,440,0
100193.83,2025-09-01 05:51:00,Kafe,Purwokerto,107,0
329049.79,2025-06-14 13:18:00,Toko Online,Cirebon,48,0
118406.3,2025-09-21 23:16:00,Tagihan,Probolinggo,95,0
624787.25,2025-09-13 06:54:00,Restoran,Kota Administrasi Jakarta Utara,462,0
164975.34,2025-05-10 09:24:00,Kafe,Sorong,84,0
222917.38,2025-07-07 11:40:00,Toko Online,Bima,438,0
247396.2,2025-06-15 15:45:00,Kafe,Kota Administrasi Jakarta Pusat,165,0
259159.52,2025-09-07 19:54:00,Restoran,Yogyakarta,290,0
251256.23,2025-07-31 11:03:00,Toko Online,Depok,401,0
187834.6,2025-02-06 07:43:00,Supermarket,Pasuruan,148,0
105445.23,2025-02-12 14:43:00,Toko Online,Palembang,429,0
210002.13,2025-12-18 22:42:00,Transportasi,Palu,299,0
169184.77,2025-09-25 21:00:00,Restoran,Banjarmasin,330,0
162969.38,2025-05-20 14:53:00,Transportasi,Dumai,351,0
568377.14,2025-01-01 07:59:00,Toko Online,Sabang,114,0
481251.83,2025-11-02 23:50:00,Transportasi,Depok,422,0
49016.29,2025-08-26 19:55:00,Tagihan,Pontianak,390,0
62714.01,2025-02-15 07:57:00,Tagihan,Balikpapan,239,0
76006.56,2025-06-26 00:08:00,Kafe,Manado,193,0
385672.51,2025-04-25 03:39:00,Toko Online,Langsa,307,0
140426.42,2025-05-19 06:10:00,Transportasi,Mojokerto,224,0
231717.43,2025-10-27 02:28:00,Supermarket,Bontang,125,0
201560.89,2025-12-24 16:16:00,Kafe,Tidore Kepulauan,288,0
69615.56,2025-06-26 01:26:00,Toko Online,Sabang,371,0
467078.35,2025-07-06 14:20:00,Toko Online,Jambi,425,0
340602.18,2025-10-30 20:53:00,Toko Online,Serang,412,0
116078.5,2025-06-09 19:16:00,Toko Online,Tangerang Selatan,241,0
444078.21,2025-01-07 18:40:00,Tagihan,Surabaya,168,0
267895.57,2025-02-08 02:48:00,Toko Online,Bekasi,201,0
541845.41,2025-11-10 02:20:00,Supermarket,Mojokerto,58,0
341567.25,2025-04-03 15:25:00,Supermarket,Magelang,307,0
109529.14,2025-09-22 03:27:00,Supermarket,Bontang,126,0
390840.58,2025-06-27 08:21:00,Transportasi,Tanjungbalai,121,0
260373.14,2025-08-25 22:20:00,Restoran,Kota Administrasi Jakarta Selatan,406,0
293760.09,2025-09-25 08:14:00,Transportasi,Probolinggo,374,0
71212.52,2025-01-24 13:57:00,Restoran,Denpasar,399,0
230994.88,2025-07-08 17:44:00,Transportasi,Pagaralam,384,0
352931.78,2025-06-02 20:53:00,Supermarket,Mojokerto,245,0
398193.67,2026-02-13 01:11:00,Supermarket,Ternate,266,0
417226.15,2025-07-26 00:27:00,Supermarket,Surabaya,251,0
141900.09,2026-01-11 02:55:00,Kafe,Padangpanjang,434,0
195193.92,2025-03-28 07:12:00,Supermarket,Balikpapan,315,0
303103.27,2025-08-09 14:45:00,Tagihan,Ambon,201,0
373555.58,2025-09-29 20:04:00,Transportasi,Bitung,131,0
72117.09,2026-01-10 22:44:00,Supermarket,Bandar Lampung,410,0
192163.56,2025-10-11 02:29:00,Transportasi,Probolinggo,323,0
362074.97,2026-01-26 05:22:00,Kafe,Palopo,106,0
188854.26,2025-06-28 11:20:00,Restoran,Ambon,88,0
433967.47,2025-07-01 04:33:00,Kafe,Parepare,374,0
182787.04,2025-01-04 06:37:00,Supermarket,Mataram,464,0
330971.6,2025-04-13 16:34:00,Toko Online,Sibolga,39,0
334930.65,2025-11-20 09:23:00,Supermarket,Bima,455,0
244281.14,2025-05-23 23:08:00,Restoran,Tegal,479,0
430881.32,2025-12-09 17:27:00,Supermarket,Prabumulih,276,0
232622.95,2026-02-04 07:19:00,Transportasi,Palopo,324,0
175670.86,2025-10-04 08:05:00,Kafe,Jambi,79,0
363930.94,2025-12-09 16:30:00,Restoran,Tanjungpinang,432,0
212756.62,2025-08-16 14:24:00,Toko Online,Prabumulih,381,0
353822.14,2025-12-29 07:57:00,Kafe,Depok,308,0
375758.15,2025-10-19 17:15:00,Tagihan,Banda Aceh,482,0
279532.47,2025-11-05 10:51:00,Tagihan,Pagaralam,309,0
340976.03,2025-01-21 13:03:00,Transportasi,Bau-Bau,73,0
107325.1,2025-07-14 19:15:00,Restoran,Depok,282,0
553185.59,2025-10-24 01:34:00,Transportasi,Padang,92,0
225160.39,2026-02-11 01:59:00,Supermarket,Banjarmasin,337,0
401845.63,2025-05-21 00:04:00,Tagihan,Bau-Bau,335,0
395859.02,2025-06-05 17:04:00,Transportasi,Metro,328,0
291055.57,2025-11-29 05:47:00,Restoran,Tual,105,0
289007.15,2025-01-14 09:57:00,Kafe,Subulussalam,236,0
295449.82,2025-03-23 04:50:00,Restoran,Kota Administrasi Jakarta Utara,402,0
357205.19,2025-01-06 06:46:00,Toko Online,Parepare,413,0
521703.02,2025-05-24 21:05:00,Kafe,Yogyakarta,476,0
335861.94,2025-02-11 17:16:00,Supermarket,Cilegon,491,0
356704.92,2025-06-01 21:11:00,Toko Online,Lhokseumawe,216,0
191646.53,2025-08-06 16:14:00,Kafe,Magelang,53,0
201504.96,2025-01-07 04:29:00,Toko Online,Dumai,430,0
152150.29,2025-11-26 05:53:00,Tagihan,Jambi,434,0
182994.87,2025-04-23 01:13:00,Restoran,Sorong,78,0
131210.55,2026-02-12 18:53:00,Kafe,Bogor,463,0
442958.88,2025-08-17 20:21:00,Transportasi,Manado,129,0
684330.19,2026-01-21 19:37:00,Transportasi,Banjarbaru,413,0
463929.5,2025-01-24 22:14:00,Transportasi,Balikpapan,65,0
370982.86,2025-02-10 06:02:00,Toko Online,Mataram,195,0
317479.76,2025-01-05 05:07:00,Supermarket,Blitar,113,0
139079.12,2025-12-21 19:27:00,Tagihan,Surakarta,434,0
313430.85,2025-04-20 00:59:00,Tagihan,Bandung,208,0
474311.97,2025-07-26 05:20:00,Kafe,Tanjungbalai,258,0
115427.9,2025-05-27 01:32:00,Restoran,Payakumbuh,128,0
326100.77,2025-01-07 14:51:00,Transportasi,Pontianak,54,0
205945.14,2025-03-11 08:53:00,Tagihan,Salatiga,373,0
96287.85,2025-12-22 20:53:00,Toko Online,Bukittinggi,371,0
369170.4,2025-02-03 19:13:00,Supermarket,Makassar,274,0
227355.58,2025-06-13 16:52:00,Restoran,Surabaya,173,0
280645.91,2025-03-17 19:51:00,Transportasi,Tidore Kepulauan,421,0
303784.28,2025-12-02 14:11:00,Supermarket,Bontang,110,0
124693.12,2025-08-24 16:51:00,Transportasi,Tebingtinggi,203,0
344907.72,2026-01-16 17:51:00,Supermarket,Malang,9,0
680688.75,2026-02-13 14:17:00,Restoran,Sabang,470,0
449150.32,2025-10-02 13:57:00,Tagihan,Balikpapan,424,0
298986.63,2025-04-09 10:55:00,Supermarket,Tasikmalaya,17,0
190738.18,2025-10-19 10:30:00,Transportasi,Depok,391,0
202986.59,2025-10-30 13:15:00,Transportasi,Salatiga,405,0
365105.76,2025-05-17 13:34:00,Restoran,Tasikmalaya,396,0
68768.03,2025-08-05 08:34:00,Tagihan,Cimahi,3,0
412070.28,2025-11-20 18:42:00,Kafe,Tangerang Selatan,244,0
329821.53,2025-08-01 03:13:00,Supermarket,Depok,181,0
178518.87,2025-12-07 03:44:00,Kafe,Banjarbaru,109,0
642478.08,2025-07-02 01:49:00,Tagihan,Yogyakarta,485,0
287661.94,2025-07-31 04:31:00,Tagihan,Prabumulih,38,0
155443.27,2025-03-22 01:47:00,Supermarket,Palu,437,0
75578.45,2025-06-25 19:26:00,Toko Online,Kota Administrasi Jakarta Timur,91,0
618631.78,2025-08-05 10:28:00,Tagihan,Tegal,485,0
566916.48,2026-01-19 10:04:00,Restoran,Ambon,367,0
67434.86,2025-08-16 18:50:00,Toko Online,Madiun,483,0
234737.28,2025-08-14 23:31:00,Supermarket,Pematangsiantar,212,0
261316.28,2025-07-28 08:13:00,Kafe,Palembang,4,0
291217.38,2026-02-04 01:24:00,Toko Online,Pekalongan,154,0
107957.21,2025-08-12 14:31:00,Tagihan,Langsa,393,0
244054.73,2025-05-11 08:20:00,Tagihan,Palopo,116,0
278833.53,2025-05-04 13:02:00,Kafe,Metro,431,0
288726.97,2025-05-14 19:26:00,Toko Online,Pontianak,255,0
226133.69,2025-06-01 12:38:00,Restoran,Salatiga,177,0
259017.07,2025-10-14 03:36:00,Kafe,Palu,415,0
121739.82,2025-07-28 02:55:00,Tagihan,Pontianak,45,0
387798.16,2025-03-24 11:19:00,Kafe,Bandung,115,0
113253.17,2025-05-30 12:21:00,Kafe,Surabaya,101,0
492952.34,2025-05-03 17:46:00,Transportasi,Bogor,88,0
581007.71,2025-11-10 06:17:00,Tagihan,Purwokerto,74,0
224315.04,2025-05-10 18:53:00,Restoran,Mataram,488,0
286373.9,2025-11-02 06:26:00,Restoran,Tanjungbalai,423,0
100451.02,2025-06-28 04:23:00,Tagihan,Cilegon,480,0
487318.18,2025-10-20 12:16:00,Kafe,Sorong,96,0
189986.74,2025-09-05 03:02:00,Kafe,Gorontalo,386,0
114678.76,2025-05-31 13:14:00,Tagihan,Ternate,62,0
340878.17,2026-01-26 13:59:00,Kafe,Meulaboh,100,0
288634.83,2025-01-23 11:00:00,Kafe,Makassar,121,0
383313.68,2025-04-18 06:12:00,Restoran,Singkawang,201,0
476625.1,2025-06-21 10:14:00,Tagihan,Serang,143,0
160036.74,2025-09-22 17:56:00,Supermarket,Banjarmasin,471,0
155558.58,2026-01-16 04:16:00,Restoran,Bukittinggi,434,0
541976.54,2025-04-27 16:51:00,Transportasi,Cilegon,121,0
119203.36,2025-02-10 15:34:00,Transportasi,Metro,278,0
314566.66,2025-09-23 23:07:00,Toko Online,Langsa,310,0
403796.35,2025-08-20 12:35:00,Toko Online,Pariaman,173,0
141610.95,2025-08-19 16:18:00,Toko Online,Medan,355,0
167791.17,2025-12-09 14:34:00,Transportasi,Metro,384,0
492148.35,2026-02-04 14:59:00,Tagihan,Surakarta,173,0
58612.52,2025-12-05 10:16:00,Toko Online,Salatiga,257,0
348738.88,2025-11-28 15:08:00,Tagihan,Sukabumi,415,0
40017.22,2025-08-10 15:31:00,Toko Online,Surabaya,10,0
124739.26,2026-01-30 09:31:00,Transportasi,Bengkulu,313,0
537591.66,2026-01-02 08:38:00,Transportasi,Yogyakarta,238,0
223167.3,2025-01-05 06:03:00,Kafe,Ternate,191,0
263276.93,2026-01-23 06:35:00,Transportasi,Lubuklinggau,448,0
204014.47,2025-08-06 06:09:00,Supermarket,Jayapura,87,0
324291.27,2025-10-05 20:29:00,Tagihan,Jambi,152,0
514735.37,2025-04-24 07:30:00,Transportasi,Banjar,328,0
183419.98,2025-03-12 12:32:00,Toko Online,Metro,433,0
244184.9,2025-11-04 22:38:00,Toko Online,Sabang,430,0
290637.14,2026-02-02 19:06:00,Tagihan,Pariaman,495,0
337566.31,2025-01-10 22:45:00,Supermarket,Pontianak,281,0
242456.69,2025-08-13 02:23:00,Restoran,Bima,254,0
48141.64,2026-02-19 07:20:12,Toko Tidak Dikenal,Kota Administrasi Jakarta Pusat,429,1
132750.34,2025-09-24 20:23:00,Transportasi,Madiun,320,0
498999.6,2025-04-30 22:02:00,Toko Online,Bekasi,8,0
248934.8,2025-01-29 10:29:00,Restoran,Mataram,255,0
85159.18,2025-10-31 01:54:00,Kafe,Blitar,26,0
517565.86,2025-07-09 02:57:00,Tagihan,Bandar Lampung,133,0
40427.79,2025-03-09 23:33:00,Kafe,Kediri,499,0
263623.07,2025-06-02 23:05:00,Supermarket,Kota Administrasi Jakarta Selatan,42,0
228777.01,2025-02-02 22:41:00,Toko Online,Payakumbuh,339,0
315925.79,2025-03-22 20:59:00,Kafe,Bima,7,0
348942.19,2025-02-19 04:02:00,Transportasi,Cilegon,90,0
298179.0,2025-10-27 20:06:00,Supermarket,Tangerang,260,0
313352.17,2025-04-27 21:21:00,Restoran,Salatiga,287,0
113094.71,2025-12-21 01:06:00,Tagihan,Pematangsiantar,206,0
274163.04,2025-09-17 02:33:00,Supermarket,Bima,117,0
315024.19,2025-03-13 10:30:00,Kafe,Tarakan,386,0
240213.27,2025-01-03 04:24:00,Restoran,Samarinda,443,0
202350.01,2025-06-08 19:32:00,Tagihan,Tanjungbalai,237,0
203876.85,2025-05-21 00:44:00,Restoran,Pariaman,498,0
85299.32,2025-06-30 08:27:00,Transportasi,Lubuklinggau,12,0
142642.75,2025-06-10 07:55:00,Transportasi,Kendari,291,0
353170.94,2025-01-18 07:08:00,Kafe,Batu,487,0
379827.56,2025-06-14 14:34:00,Supermarket,Kota Administrasi Jakarta Barat,233,0
227099.46,2025-03-03 23:39:00,Kafe,Gorontalo,487,0
320850.86,2025-05-04 09:34:00,Tagihan,Cilegon,419,0
496911.62,2025-07-23 08:16:00,Supermarket,Surabaya,106,0
283266.75,2025-08-17 09:40:00,Tagihan,Pekanbaru,197,0
151923.52,2025-04-25 22:05:00,Transportasi,Jambi,218,0
57781.33,2025-05-06 15:28:00,Toko Online,Binjai,3,0
441707.92,2025-07-10 21:17:00,Restoran,Ambon,158,0
205535.59,2025-09-09 02:02:00,Kafe,Sorong,482,0
126360.54,2025-08-18 18:37:00,Supermarket,Manado,471,0
441403.83,2025-07-12 22:44:00,Tagihan,Bau-Bau,25,0
413931.78,2025-05-20 02:36:00,Kafe,Palembang,309,0
458155.81,2025-09-24 13:10:00,Kafe,Bontang,427,0
632769.31,2025-01-14 02:02:00,Toko Online,Bitung,416,0
657317.14,2025-04-11 12:01:00,Kafe,Banjar,468,0
179778.57,2025-03-29 02:48:00,Kafe,Tarakan,280,0
182966.02,2025-10-24 02:29:00,Transportasi,Ternate,430,0
12611.11,2026-02-18 08:21:05,Toko Tidak Dikenal,Makassar,394,1
371036.94,2025-10-07 06:07:00,Toko Online,Tidore Kepulauan,392,0
91642.05,2025-10-06 20:24:00,Transportasi,Metro,370,0
389582.14,2025-02-14 20:25:00,Toko Online,Sabang,349,0
82245.52,2025-12-04 07:55:00,Tagihan,Kota Administrasi Jakarta Pusat,389,0
219150.6,2025-01-30 05:04:00,Kafe,Kediri,89,0
74141.46,2025-09-03 11:54:00,Kafe,Jambi,124,0
463829.75,2025-05-12 13:17:00,Toko Online,Subulussalam,212,0
745288.81,2025-07-12 13:58:00,Transportasi,Sungai Penuh,129,0
472234.37,2025-10-12 23:36:00,Kafe,Parepare,497,0
177090.15,2025-04-26 04:36:00,Toko Online,Cimahi,295,0
255694.73,2025-09-15 21:47:00,Supermarket,Lubuklinggau,145,0
589423.36,2025-12-29 16:37:00,Kafe,Tegal,170,0
109633.52,2025-01-08 05:13:00,Toko Online,Langsa,93,0
356216.4,2025-04-19 10:30:00,Tagihan,Kota Administrasi Jakarta Barat,74,0
476615.94,2025-08-28 11:50:00,Tagihan,Padang,112,0
387157.08,2025-09-06 05:01:00,Transportasi,Bitung,90,0
431938.94,2025-11-04 20:13:00,Kafe,Mataram,281,0
118329.38,2025-10-02 19:26:00,Transportasi,Binjai,10,0
465518.17,2025-09-17 08:11:00,Kafe,Kendari,80,0
448010.93,2025-09-17 18:47:00,Toko Online,Cilegon,92,0
67480.37,2026-01-21 10:26:00,Kafe,Sawahlunto,371,0
385999.89,2025-02-08 19:57:00,Transportasi,Banda Aceh,220,0
442069.18,2025-03-01 05:42:00,Supermarket,Purwokerto,422,0
390157.35,2026-01-29 10:56:00,Supermarket,Palopo,333,0
196742.98,2025-09-05 14:54:00,Restoran,Tanjungpinang,391,0
209346.82,2025-11-25 04:54:00,Toko Online,Payakumbuh,90,0
255825.03,2025-03-15 11:24:00,Toko Online,Tangerang,360,0
157339.86,2025-10-12 08:49:00,Tagihan,Ambon,446,0
375238.78,2025-05-27 04:57:00,Supermarket,Cilegon,47,0
373571.79,2025-08-26 16:04:00,Supermarket,Parepare,366,0
302426.37,2025-01-22 08:04:00,Supermarket,Ambon,435,0
